detectedActivity,geoHash,minuteOfDay,weekday,journey
3,1243184839,589,2,8107981156
3,1243184839,496,3,8107981156
7,1242479527,890,4,8115681079
3,1243184839,494,1,8107981156
3,1243184839,498,1,8107981156
3,1243184839,574,3,8107981156
3,1243184839,502,1,8107981156
8,1243184839,555,5,8107981156
3,1242479527,900,2,8115681079
8,1243184839,577,5,8107981156
8,1243184839,532,4,8107981156
3,1242213299,1161,6,8000081079
3,1243184839,530,3,8107981156
8,1243184839,522,2,8107981156
8,1243184839,508,2,8107981156
3,1243184839,500,1,8107981156
3,1243184839,553,5,8107981156
3,1243184839,537,3,8107981156
3,1243184839,540,1,8107981156
3,1243184839,665,0,8107980300
3,1242478163,1221,0,8115681079
3,1242477915,927,1,8115681079
8,1243184839,577,1,8107981156
3,1242478163,894,2,8115681079
3,1242479527,906,3,8115681079
8,1243184839,510,5,8107981156
3,1243184839,554,3,8107981156
3,1242479527,919,5,8115681079
3,1243184839,528,2,8107981156
3,1243187567,494,4,8107981156
3,1242213299,1160,6,8000081079
8,1243163635,548,3,8107981156
7,1242477915,868,2,8115681079
3,1242213299,1233,6,8000081079
3,1242477915,1218,0,8115681079
8,1243184839,563,3,8107981156
3,1243184839,624,6,8107980000
3,1243184839,680,0,8107981156
3,1243184839,561,2,8107981156
8,1243163635,508,1,8107981156
3,1242479527,896,1,8115681079
3,1243184839,492,1,8107981156
3,1243184839,539,1,8107981156
3,1242478163,892,2,8115681079
3,1243187567,506,4,8107981156
3,1242479527,861,3,8115681079
7,1242478163,885,1,8115681079
3,1242479527,926,1,8115681079
8,1243184839,568,3,8107981156
8,1243184839,558,1,8107981156
3,1243184839,576,5,8107981156
3,1242479527,869,4,8115681079
7,1242479527,893,1,8115681079
8,1243184839,501,2,8107981156
3,1243184839,656,0,8107981156
3,1242479527,875,4,8115681079
3,1242479527,898,2,8115681079
3,1243184839,501,1,8107981156
3,1243184839,496,5,8107981156
3,1242479527,921,3,8115681079
8,1243184839,587,4,8107981156
8,1243184963,542,2,8107981156
3,1243184963,561,3,8107981156
3,1242478163,922,1,8115681079
3,1242478163,948,1,8115681079
3,1243184839,561,1,8107981156
8,1243184839,516,4,8107981156
8,1243184839,543,3,8107981156
8,1243184839,574,3,8107981156
3,1242478163,901,5,8115681079
8,1243184839,567,3,8107981156
3,1243184839,498,1,8107981156
3,1242213299,1192,6,8000081079
3,1243184963,508,3,8107981156
3,1242478163,882,5,8115681079
3,1243184839,498,5,8107981156
3,1242477915,866,2,8115681079
3,1242479527,944,1,8115681079
7,1242478163,884,5,8115681079
3,1242479527,893,2,8115681079
3,1242479279,857,1,8115681079
8,1243184839,586,2,8107981156
3,1242478163,938,5,8115681079
7,1242479527,910,1,8115681079
7,1242477915,895,1,8115681079
3,1243187567,527,2,8107981156
3,1242213299,1165,6,8000081079
7,1242479527,891,2,8115681079
8,1243184839,520,1,8107981156
3,1242479527,888,5,8115681079
8,1243184839,563,3,8107981156
3,1243184839,552,5,8107981156
3,1242478163,900,4,8115681079
8,1243163635,509,2,8107981156
3,1242479527,945,4,8115681079
8,1243184839,567,1,8107981156
3,1243187567,569,4,8107981156
3,1242478163,891,2,8115681079
3,1243187567,558,2,8107981156
3,1243184839,505,4,8107981156
3,1243184839,588,1,8107981156
3,1243184839,578,2,8107981156
3,1242479527,1189,0,8115681079
3,1242478163,861,5,8115681079
3,1242479527,942,4,8115681079
3,1242479279,858,4,8115681079
8,1243184839,537,4,8107981156
3,1242479279,928,5,8115681079
3,1243184839,560,3,8107981156
8,1243184839,504,5,8107981156
3,1242477915,1178,0,8115681079
3,1242478163,912,4,8115681079
3,1243184839,642,6,8107980000
3,1243184839,511,2,8107981156
8,1243184839,544,1,8107981156
3,1242478163,871,4,8115681079
3,1242477915,897,5,8115681079
7,1242478163,939,5,8115681079
3,1242479527,859,4,8115681079
3,1243163635,510,3,8107981156
3,1243184839,504,1,8107981156
3,1242479527,896,3,8115681079
3,1242479527,894,4,8115681079
3,1243163635,537,2,8107981156
3,1242477915,868,3,8115681079
7,1242478163,915,2,8115681079
3,1242479527,946,2,8115681079
3,1243184839,518,5,8107981156
7,1242479527,944,2,8115681079
3,1242477915,906,1,8115681079
3,1242213299,1296,6,8000281079
7,1242479527,859,4,8115681079
8,1243184839,586,3,8107981156
8,1243184839,571,3,8107981156
3,1243184839,510,5,8107981156
7,1242479527,858,1,8115681079
3,1242478163,855,2,8115681079
3,1242213299,1234,6,8000081079
7,1242479279,930,5,8115681079
3,1242478163,918,4,8115681079
8,1243184839,528,5,8107981156
7,1242478163,854,2,8115681079
3,1242213299,1231,6,8000081079
3,1242479527,912,5,8115681079
3,1243184839,529,5,8107981156
7,1242479527,915,3,8115681079
8,1243184839,510,4,8107981156
8,1243184839,580,4,8107981156
3,1242479527,890,1,8115681079
3,1242213299,1242,6,8000281079
3,1242479527,940,4,8115681079
8,1243184839,529,4,8107981156
7,1242479527,876,3,8115681079
3,1243184839,568,6,8107980000
3,1243184839,497,3,8107981156
3,1243184839,516,1,8107981156
3,1242479279,892,1,8115681079
3,1242479527,1245,0,8115681079
3,1243184839,556,4,8107981156
8,1243184839,583,2,8107981156
3,1242478163,897,1,8115681079
7,1242479527,881,4,8115681079
3,1243184839,629,0,8107981156
7,1242478163,871,1,8115681079
7,1242479527,879,4,8115681079
3,1243184839,548,1,8107981156
3,1242478163,925,5,8115681079
7,1242478163,915,2,8115681079
7,1242478163,924,1,8115681079
3,1242479527,906,5,8115681079
3,1243184839,562,5,8107981156
3,1243184963,707,0,8107980300
8,1243184839,562,1,8107981156
3,1243163635,510,3,8107981156
7,1242478163,883,1,8115681079
3,1242478163,865,3,8115681079
3,1243184839,519,5,8107981156
8,1243184839,498,4,8107981156
3,1243184839,640,0,8107981156
7,1242479279,933,4,8115681079
7,1242478163,888,5,8115681079
3,1242479279,914,4,8115681079
3,1243184839,650,0,8107981156
3,1242477915,893,2,8115681079
3,1242478163,891,4,8115681079
3,1242478163,892,3,8115681079
3,1242478163,1229,0,8115681079
3,1242479403,1296,6,8121681079
3,1242477915,943,5,8115681079
3,1243184839,557,2,8107981156
3,1243184839,541,2,8107981156
3,1243184839,500,5,8107981156
3,1243184839,549,2,8107981156
3,1243184839,515,1,8107981156
3,1242479279,879,5,8115681079
3,1243184839,663,0,8107981156
3,1242479527,883,4,8115681079
8,1243184839,508,3,8107981156
3,1243184839,541,3,8107981156
3,1243184839,705,0,8107981156
3,1243184839,549,2,8107981156
3,1242479527,947,1,8115681079
8,1243184839,560,2,8107981156
8,1243184839,508,4,8107981156
3,1242478163,902,2,8115681079
3,1242479527,871,3,8115681079
3,1243184839,553,4,8107981156
3,1242211439,1242,0,8030081079
7,1242479527,863,2,8115681079
3,1243184839,582,2,8107981156
8,1243184839,584,4,8107981156
7,1242479527,883,4,8115681079
3,1243184839,516,5,8107981156
3,1243184839,643,6,8107980000
3,1243184839,542,2,8107981156
3,1242479527,1219,0,8115681079
3,1242479527,937,4,8115681079
8,1243184839,582,4,8107981156
7,1242478163,936,5,8115681079
8,1243184839,536,1,8107981156
7,1242478163,938,1,8115681079
3,1243187567,531,2,8107981156
3,1243184839,498,5,8107981156
3,1242479527,877,2,8115681079
3,1242478163,925,2,8115681079
8,1243184839,513,2,8107981156
8,1243184839,530,4,8107981156
3,1243184839,561,6,8107980000
8,1243163635,526,1,8107981156
8,1243184839,560,1,8107981156
8,1243184839,508,2,8107981156
8,1243184839,524,4,8107981156
3,1242479279,920,3,8115681079
3,1243184839,550,1,8107981156
7,1242478163,898,1,8115681079
3,1243184839,568,4,8107981156
3,1243184839,527,5,8107981156
3,1242478163,912,5,8115681079
3,1243184839,509,2,8107981156
3,1243184839,556,4,8107981156
7,1242478163,948,3,8115681079
8,1243184839,550,4,8107981156
7,1242479527,875,1,8115681079
8,1243187567,503,2,8107981156
8,1243184839,571,4,8107981156
8,1243184839,540,3,8107981156
3,1243184839,573,5,8107981156
3,1243184839,554,2,8107981156
3,1242479527,948,4,8115681079
8,1243184839,500,1,8107981156
3,1243184839,497,4,8107981156
3,1242213299,1247,6,8000081079
3,1243184963,541,2,8107981156
3,1242477915,1243,0,8115681079
3,1243184839,529,2,8107981156
7,1242479527,883,2,8115681079
3,1242478163,865,5,8115681079
3,1243184839,497,4,8107981156
3,1242478163,1197,0,8115681079
3,1243184839,687,0,8107981156
3,1242479527,900,3,8115681079
3,1242478163,1156,0,8115681079
3,1243184839,588,3,8107981156
3,1243184839,525,3,8107981156
3,1242478163,942,2,8115681079
3,1243184839,551,3,8107981156
3,1242478163,941,5,8115681079
3,1243184839,504,5,8107981156
7,1242479279,930,4,8115681079
3,1243184839,510,2,8107981156
3,1243184839,544,2,8107981156
3,1243187567,571,4,8107981156
3,1243184839,577,3,8107981156
3,1242478163,878,4,8115681079
7,1242479527,915,5,8115681079
3,1242479279,880,1,8115681079
3,1242478163,858,4,8115681079
3,1243187567,536,5,8107981156
3,1243184839,557,4,8107981156
3,1243184839,541,5,8107981156
3,1243184839,539,1,8107981156
3,1243184839,559,2,8107981156
7,1242478163,852,2,8115681079
3,1243184839,643,0,8107981156
3,1242479279,887,2,8115681079
3,1242479527,942,3,8115681079
7,1242478163,946,5,8115681079
8,1243184839,585,1,8107981156
3,1243184839,510,1,8107981156
7,1242479279,929,4,8115681079
3,1243187567,563,2,8107981156
7,1242479527,879,3,8115681079
3,1243184839,537,4,8107981156
3,1242478163,926,3,8115681079
3,1243163635,575,4,8107981156
3,1242479527,926,3,8115681079
3,1243184839,536,5,8107981156
3,1243184839,526,2,8107981156
8,1243184839,575,4,8107981156
3,1242478163,881,4,8115681079
7,1242479279,884,4,8115681079
3,1242479527,934,1,8115681079
3,1242478163,872,5,8115681079
3,1243184839,563,4,8107981156
3,1243184839,661,0,8107981156
3,1242478163,865,4,8115681079
3,1242211439,1367,0,8030081079
3,1242213299,1231,6,8000081079
3,1243184839,506,3,8107981156
8,1243184839,490,1,8107981156
8,1243184839,515,4,8107981156
3,1243184839,522,5,8107981156
7,1242479279,947,5,8115681079
3,1243187567,576,1,8107981156
8,1243184839,512,1,8107981156
3,1243163635,522,5,8107981156
3,1242479279,901,4,8115681079
3,1243184839,496,5,8107981156
3,1242478163,908,4,8115681079
3,1242213299,1187,6,8000081079
3,1242478163,914,4,8115681079
3,1242479279,917,5,8115681079
8,1243184839,578,3,8107981156
3,1243184839,550,2,8107981156
8,1243184839,518,5,8107981156
7,1242477915,901,3,8115681079
3,1243184839,505,1,8107981156
3,1242477915,854,5,8115681079
8,1243184839,521,5,8107981156
8,1243184839,501,2,8107981156
3,1242479527,919,4,8115681079
3,1243184839,618,6,8107980000
8,1243184839,521,4,8107981156
8,1243184839,509,5,8107981156
3,1242478163,857,4,8115681079
3,1243187567,593,6,8107980000
3,1242213299,1239,6,8000081079
3,1243184839,543,1,8107981156
7,1242477915,912,1,8115681079
3,1242478163,873,1,8115681079
3,1242478163,946,5,8115681079
3,1243184839,560,4,8107981156
3,1242479527,904,2,8115681079
3,1242478163,934,3,8115681079
3,1243184839,549,3,8107981156
3,1243184839,499,2,8107981156
3,1243184839,588,5,8107981156
3,1243184839,512,2,8107981156
7,1242479279,880,2,8115681079
3,1243187567,584,2,8107981156
7,1242478163,873,3,8115681079
3,1242478163,881,3,8115681079
3,1242479279,880,1,8115681079
8,1243184839,498,2,8107981156
3,1242478163,921,3,8115681079
7,1242479527,912,5,8115681079
3,1243184839,496,2,8107981156
3,1243184839,559,3,8107981156
3,1242477915,932,5,8115681079
3,1243184839,661,0,8107981156
3,1242478163,1166,0,8115681079
3,1242478163,923,3,8115681079
3,1242478163,934,1,8115681079
3,1243184963,614,0,8107981156
3,1242478163,920,2,8115681079
8,1243184839,500,3,8107981156
7,1242479527,899,4,8115681079
3,1243184839,521,2,8107981156
7,1242479527,918,3,8115681079
8,1243184963,570,4,8107981156
3,1242213299,1160,6,8000081079
3,1243184839,525,2,8107981156
3,1243184839,514,3,8107981156
3,1243184839,511,5,8107981156
3,1243184839,572,3,8107981156
3,1243184839,669,0,8107981156
3,1242479279,857,1,8115681079
3,1243184839,497,2,8107981156
3,1243184839,491,4,8107981156
8,1243163635,519,5,8107981156
3,1243184963,644,0,8107981156
7,1242479279,895,4,8115681079
3,1243184839,675,0,8107981156
3,1242477915,859,2,8115681079
8,1243184839,531,3,8107981156
7,1242478163,958,2,8115681079
3,1242479279,901,3,8115681079
3,1242478163,1226,0,8115681079
8,1243184839,527,5,8107981156
8,1243187567,501,5,8107981156
3,1242479527,928,1,8115681079
3,1242478163,868,4,8115681079
3,1242479279,934,1,8115681079
3,1243184839,532,1,8107981156
3,1242478163,938,3,8115681079
3,1242477915,929,2,8115681079
3,1242479527,864,2,8115681079
3,1242478163,882,5,8115681079
3,1242479527,949,3,8115681079
8,1243184839,504,4,8107981156
7,1242478163,904,1,8115681079
3,1243184839,646,6,8107980000
3,1243184963,549,5,8107981156
3,1243187567,520,2,8107981156
7,1242477915,944,5,8115681079
3,1243184839,526,3,8107981156
3,1243184963,583,3,8107981156
8,1243184839,549,3,8107981156
7,1242479279,882,2,8115681079
3,1242479527,940,5,8115681079
7,1242479527,881,4,8115681079
3,1243184839,510,3,8107981156
3,1243184839,580,5,8107981156
8,1243163635,510,2,8107981156
3,1242479527,901,2,8115681079
3,1242479527,883,3,8115681079
3,1242478163,941,1,8115681079
3,1243184839,522,3,8107981156
3,1242477915,1207,0,8115681079
3,1242478163,921,2,8115681079
3,1243184839,558,1,8107981156
3,1243184839,586,5,8107981156
3,1243184839,581,3,8107981156
8,1243187567,585,4,8107981156
8,1243184839,537,5,8107981156
3,1243184839,561,1,8107981156
3,1242213299,1169,6,8000081079
3,1243187567,648,0,8107980300
3,1242478163,1167,0,8115681079
3,1243184839,501,1,8107981156
3,1242479279,1193,0,8115681079
7,1242479527,910,1,8115681079
3,1243184839,704,0,8107981156
3,1242213299,1191,6,8000081079
8,1243163635,491,1,8107981156
8,1243184839,550,1,8107981156
3,1242479527,885,5,8115681079
3,1242478163,898,3,8115681079
8,1243184963,508,1,8107981156
3,1243184839,532,5,8107981156
3,1243184839,535,2,8107981156
3,1242479527,1220,0,8115681079
8,1243184839,542,1,8107981156
7,1242479527,891,3,8115681079
7,1242479527,879,2,8115681079
3,1242477915,922,4,8115681079
8,1243184839,578,4,8107981156
3,1243184839,525,3,8107981156
3,1243184839,565,5,8107981156
8,1243184839,548,5,8107981156
8,1243184839,589,3,8107981156
3,1242477915,866,4,8115681079
8,1243184839,494,1,8107981156
3,1243184839,497,3,8107981156
3,1243184839,682,0,8107981156
3,1242477915,876,3,8115681079
3,1242479527,1245,0,8115681079
3,1242479527,866,1,8115681079
3,1242478163,936,3,8115681079
3,1243184839,588,6,8107980000
3,1242478163,897,5,8115681079
3,1243184839,569,3,8107981156
8,1243184839,550,5,8107981156
7,1242479527,908,5,8115681079
3,1242479279,871,4,8115681079
3,1243184839,587,5,8107981156
3,1242479279,1157,0,8115681079
3,1243184839,536,3,8107981156
3,1243184839,510,2,8107981156
3,1242478163,890,4,8115681079
3,1242477915,892,5,8115681079
3,1243184839,547,5,8107981156
7,1242478163,858,4,8115681079
3,1243187567,573,2,8107981156
3,1243184963,504,2,8107981156
3,1242479527,861,1,8115681079
7,1242479527,876,4,8115681079
7,1242478163,861,2,8115681079
7,1242477915,935,3,8115681079
3,1243184839,580,4,8107981156
3,1242479527,880,2,8115681079
3,1243184839,635,0,8107980300
8,1243184839,517,1,8107981156
3,1242479527,857,2,8115681079
8,1243184839,557,5,8107981156
3,1243187567,548,4,8107981156
7,1242479279,864,4,8115681079
8,1243184839,497,1,8107981156
3,1243184839,495,2,8107981156
3,1243184839,575,2,8107981156
3,1242479279,846,2,8115681079
3,1242478163,880,4,8115681079
7,1242478163,936,5,8115681079
3,1242478163,870,2,8115681079
3,1243184839,550,4,8107981156
3,1243187567,571,3,8107981156
3,1243184839,516,1,8107981156
3,1243184839,560,3,8107981156
3,1242478163,893,5,8115681079
3,1243184839,618,0,8107981156
8,1243184839,515,2,8107981156
3,1242478163,878,5,8115681079
3,1242478163,902,2,8115681079
8,1243184839,583,1,8107981156
7,1242478163,958,1,8115681079
3,1242478163,865,1,8115681079
3,1242477915,914,1,8115681079
3,1242478163,917,5,8115681079
3,1242478163,920,3,8115681079
8,1243184839,514,5,8107981156
8,1243184839,529,4,8107981156
3,1242478163,918,3,8115681079
3,1243184839,572,2,8107981156
8,1243184839,543,1,8107981156
3,1243184839,612,6,8107980000
3,1243184839,725,6,8107981216
3,1242479527,896,2,8115681079
3,1242478163,902,1,8115681079
3,1242479527,928,1,8115681079
3,1242478163,856,1,8115681079
8,1243184839,572,2,8107981156
3,1242478163,868,2,8115681079
7,1242478163,938,3,8115681079
7,1242478163,921,4,8115681079
3,1242477915,897,5,8115681079
8,1243184839,512,5,8107981156
3,1242478163,1178,0,8115681079
3,1243184839,562,1,8107981156
3,1242477915,910,2,8115681079
3,1242479527,926,3,8115681079
3,1243187567,531,4,8107981156
8,1243184839,547,5,8107981156
8,1243184839,561,4,8107981156
3,1242213299,1160,6,8000281156
3,1243184839,536,5,8107981156
3,1242479527,931,3,8115681079
3,1242479527,937,5,8115681079
3,1243184839,659,0,8107981156
3,1242479527,1156,0,8115681079
7,1242478163,891,1,8115681079
3,1242479527,869,3,8115681079
3,1242478163,908,2,8115681079
7,1242478163,854,4,8115681079
3,1242479279,887,5,8115681079
3,1242479527,939,3,8115681079
3,1242213051,1246,6,8000281079
3,1243184839,571,6,8107980000
3,1242479527,860,1,8115681079
3,1242479527,885,2,8115681079
7,1242479279,908,5,8115681079
3,1243184839,520,5,8107981156
3,1243184839,577,4,8107981156
7,1242479279,915,4,8115681079
3,1243184839,579,3,8107981156
3,1243184839,520,4,8107981156
3,1242213299,1234,6,8000081079
7,1242479527,881,5,8115681079
3,1243184839,503,1,8107981156
3,1243184839,556,2,8107981156
3,1242479527,864,5,8115681079
8,1243184839,546,3,8107981156
3,1243184839,531,2,8107981156
8,1243184839,549,2,8107981156
3,1242478163,896,4,8115681079
3,1242479279,1211,0,8115681079
8,1243184839,580,3,8107981156
3,1243184839,578,2,8107981156
3,1243184839,534,4,8107981156
8,1243184839,520,1,8107981156
8,1243184839,522,5,8107981156
3,1243184839,535,3,8107981156
3,1243184839,617,6,8107980000
3,1242479527,912,5,8115681079
3,1243184839,490,3,8107981156
3,1243184839,589,6,8107980000
3,1243184839,490,2,8107981156
3,1243184839,522,4,8107981156
8,1243184839,545,2,8107981156
3,1242479527,923,3,8115681079
3,1242479527,851,3,8115681079
8,1243184963,571,4,8107981156
3,1242479527,941,5,8115681079
3,1242478163,871,5,8115681079
3,1243184839,492,4,8107981156
3,1242479279,886,1,8115681079
3,1242479279,918,4,8115681079
7,1242479279,888,1,8115681079
7,1242478163,881,1,8115681079
3,1242211439,1283,0,8030081079
3,1243184839,528,1,8107981156
3,1243184839,576,6,8107980000
3,1242211439,1374,0,8030081079
3,1243184839,513,1,8107981156
3,1243184839,532,2,8107981156
8,1243184839,581,3,8107981156
3,1243184839,568,3,8107981156
3,1242478163,945,3,8115681079
3,1243184839,529,4,8107981156
7,1242479279,895,3,8115681079
3,1243184839,491,4,8107981156
3,1242213299,1229,6,8000081079
3,1242213299,1238,6,8000081079
3,1243163635,541,4,8107981156
8,1243187567,522,5,8107981156
3,1243184839,533,5,8107981156
7,1242479527,926,2,8115681079
3,1242479527,941,1,8115681079
3,1243184839,545,4,8107981156
3,1242213299,1195,6,8000081079
3,1242477915,1171,0,8115681079
3,1242477915,860,4,8115681079
3,1242479527,851,4,8115681079
7,1242478163,933,2,8115681079
8,1243184839,551,5,8107981156
3,1242478163,902,3,8115681079
3,1243184839,583,5,8107981156
3,1242478163,891,1,8115681079
3,1242478163,901,1,8115681079
7,1242477915,873,4,8115681079
3,1242478163,891,4,8115681079
3,1242478163,933,2,8115681079
7,1242477915,866,5,8115681079
7,1242479527,910,2,8115681079
3,1243184839,529,5,8107981156
8,1243184839,545,2,8107981156
3,1243184839,530,4,8107981156
3,1243184839,586,4,8107981156
3,1243163635,552,6,8107980000
3,1242478163,884,3,8115681079
3,1243184839,650,6,8107980002
3,1243184839,491,4,8107981156
8,1243184839,501,4,8107981156
3,1242478163,914,4,8115681079
7,1242477915,905,2,8115681079
8,1243184839,512,4,8107981156
3,1242478163,904,5,8115681079
3,1242213299,1246,6,8000081079
3,1242479279,931,3,8115681079
3,1243163635,519,3,8107981156
3,1242478163,917,3,8115681079
8,1243184839,520,1,8107981156
3,1243184839,538,2,8107981156
3,1243184839,518,1,8107981156
3,1243184839,538,1,8107981156
3,1242477915,855,5,8115681079
3,1242479527,914,3,8115681079
8,1243184839,536,3,8107981156
8,1243184839,576,3,8107981156
8,1243184839,588,1,8107981156
3,1242478163,926,4,8115681079
3,1243184839,553,2,8107981156
7,1242478163,933,1,8115681079
8,1243187567,589,5,8107981156
8,1243184839,574,4,8107981156
3,1243184839,514,2,8107981156
3,1242479527,945,1,8115681079
3,1242213175,1200,6,8000081079
3,1242479279,1238,0,8115681079
3,1242479527,938,3,8115681079
7,1242479527,924,5,8115681079
3,1242213175,1173,6,8000081079
3,1243184839,578,5,8107981156
3,1242479279,904,2,8115681079
3,1243184839,535,2,8107981156
8,1243184839,508,2,8107981156
8,1243184839,537,2,8107981156
3,1242478163,866,4,8115681079
3,1243184839,583,1,8107981156
3,1242478163,904,2,8115681079
8,1243184839,511,3,8107981156
7,1242479527,927,1,8115681079
3,1242479527,916,1,8115681079
7,1242477915,936,3,8115681079
3,1243184839,507,2,8107981156
3,1242478163,902,2,8115681079
3,1243184839,524,2,8107981156
3,1243184839,553,2,8107981156
3,1243184839,532,3,8107981156
3,1243184839,545,1,8107981156
3,1243184839,495,5,8107981156
3,1242479527,882,4,8115681079
3,1242479527,860,1,8115681079
3,1242478163,857,2,8115681079
3,1243184839,567,4,8107981156
7,1242478163,877,4,8115681079
8,1243184839,584,2,8107981156
7,1242479279,892,2,8115681079
8,1243184839,564,4,8107981156
3,1243184963,679,0,8107981156
3,1242479279,852,1,8115681079
8,1243184839,551,1,8107981156
3,1243184963,536,2,8107981156
3,1243184839,551,3,8107981156
3,1243184839,564,3,8107981156
8,1243184963,544,4,8107981156
3,1242478163,870,4,8115681079
3,1242479527,860,3,8115681079
8,1243184839,507,1,8107981156
3,1242478163,853,2,8115681079
7,1242477915,928,5,8115681079
3,1242479527,949,2,8115681079
3,1242477915,914,3,8115681079
8,1243184839,533,4,8107981156
3,1243184963,600,6,8107980000
8,1243184839,541,3,8107981156
3,1242478163,874,2,8115681079
7,1242479527,890,3,8115681079
8,1243184839,505,5,8107981156
3,1243184839,673,0,8107981156
3,1243184839,558,3,8107981156
3,1243184839,509,5,8107981156
3,1243163635,642,6,8107980000
3,1242477915,914,4,8115681079
3,1243184839,574,2,8107981156
3,1243184839,562,2,8107981156
3,1243184839,671,0,8107981156
8,1243184839,503,5,8107981156
3,1242478163,905,1,8115681079
3,1242478163,855,3,8115681079
7,1242478163,856,4,8115681079
3,1243184839,551,5,8107981156
3,1243184839,508,5,8107981156
3,1242477915,858,2,8115681079
3,1243184839,555,6,8107980000
3,1242479527,939,1,8115681079
7,1242478163,924,2,8115681079
8,1243184839,569,5,8107981156
7,1242478163,890,5,8115681079
7,1242478163,866,1,8115681079
8,1243184839,526,3,8107981156
7,1242477915,898,5,8115681079
3,1242479527,866,3,8115681079
3,1242479527,935,1,8115681079
3,1243184839,507,3,8107981156
3,1243187567,553,5,8107981156
8,1243184963,538,1,8107981156
3,1242479279,907,1,8115681079
7,1242479527,949,4,8115681079
3,1243184839,578,5,8107981156
3,1242479527,1246,0,8115681079
3,1242479527,943,5,8115681079
7,1242478163,905,5,8115681079
8,1243184839,500,1,8107981156
3,1242479527,873,1,8115681079
7,1242477915,923,5,8115681079
3,1242478163,934,4,8115681079
3,1243184839,539,1,8107981156
8,1243187567,558,5,8107981156
3,1242479279,886,1,8115681079
8,1243184839,566,3,8107981156
3,1242213299,1249,6,8000281079
3,1242479279,853,4,8115681079
3,1243184839,503,4,8107981156
8,1243184839,507,5,8107981156
3,1242479527,857,2,8115681079
3,1243184839,547,3,8107981156
8,1243184839,532,2,8107981156
3,1243184963,642,0,8107981156
8,1243184963,564,1,8107981156
7,1242478163,926,3,8115681079
3,1243184839,575,2,8107981156
7,1242478163,940,3,8115681079
3,1242213299,1158,6,8000081079
3,1243184839,542,3,8107981156
3,1243184839,585,5,8107981156
3,1243184839,513,4,8107981156
8,1243184839,514,5,8107981156
3,1243184839,490,3,8107981156
7,1242478163,864,3,8115681079
3,1243184839,563,3,8107981156
3,1243187567,535,2,8107981156
3,1243184963,629,6,8107980000
8,1243187567,518,1,8107981156
3,1243184839,571,4,8107981156
7,1242479527,852,4,8115681079
3,1242477915,892,5,8115681079
7,1242478163,886,2,8115681079
3,1243184839,565,1,8107981156
8,1243184839,517,4,8107981156
3,1243187567,544,3,8107981156
3,1242478163,912,5,8115681079
3,1243184839,541,2,8107981156
8,1243184839,573,5,8107981156
3,1242479527,944,3,8115681079
3,1242478163,854,1,8115681079
3,1242479279,861,4,8115681079
3,1242478163,909,1,8115681079
3,1242478163,942,5,8115681079
3,1242479279,1160,0,8115681079
3,1243184839,505,3,8107981156
3,1243184839,586,2,8107981156
3,1242479527,879,4,8115681079
7,1242478163,917,4,8115681079
3,1243184839,513,5,8107981156
3,1243184839,552,3,8107981156
8,1243184839,559,2,8107981156
3,1242478163,1184,0,8115681079
3,1242478163,866,1,8115681079
3,1243184839,581,5,8107981156
7,1242479527,905,5,8115681079
3,1242479527,861,1,8115681079
3,1243184839,523,3,8107981156
3,1243184839,585,1,8107981156
3,1243184839,569,4,8107981156
3,1242479527,867,5,8115681079
8,1243184839,525,4,8107981156
3,1243184839,496,3,8107981156
3,1243184839,567,5,8107981156
3,1243184839,628,0,8107981156
